mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	offset_x	offset_y	offset	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
1	1	0	0	3/8	2	1	g.V{				g	i		V	V						{	M	1	1	2, 6, 3		2	2	0	2	0.0	0.0	0.25	0.0
2	2	0	0	3/8	2	1	i6				g	i		i6	i		6					m	1	1	-2, 2, 1		1	-2	0	1	0.0	0.0	0.125	0.0
2	2	1/8	1/8	3/8	2	1	i				g	i		i	i							m	1	1	1, -2, 2		1	1	0	4	0.0	0.0	0.5	0.0
3	3	0	0	3/8	2	1	V6				g	i		V6	V		6					M	1	1	6, 3, 2		2	6	1	2	0.3333333333333333	0.0625	0.1875	0.25
3	3	1/8	1/8	3/8	2	1	V				g	i		V	V							M	1	1	2, 6, 3		2	2	2	6	0.25	0.125	0.625	0.16666666666666666
4	4	0	0	3/8	2	1	i6				g	i		i6	i		6					m	1	1	-2, 2, 1		1	-2	1	3	0.25	0.0625	0.3125	0.16666666666666666
4	4	1/8	1/8	3/8	2	1	i				g	i		i	i							m	1	1	1, -2, 2		1	1	2	8	0.2	0.125	0.875	0.125
5	5	0	0	3/8	2	1	V6				g	i		V6	V		6					M	1	1	6, 3, 2		2	6	1	4	0.2	0.0625	0.4375	0.125
5	5	1/8	1/8	3/8	2	1	V				g	i		V	V							M	1	1	2, 6, 3		2	2	1	9	0.1	0.0625	0.9375	0.0625
6	6	0	0	3/8	2	1	i6				g	i		i6	i		6					m	1	1	-2, 2, 1		1	-2	1	4	0.2	0.0625	0.4375	0.125
6	6	1/8	1/8	3/8	2	1	i				g	i		i	i							m	1	1	1, -2, 2		1	1	1	9	0.1	0.0625	0.9375	0.0625
7	7	0	0	3/8	2	1	V|HC}{				g	i		V	V					HC	}{	M	1	1	2, 6, 3		2	2	3	7	0.3	0.1875	1.1875	0.13636363636363635
8	8	0	0	3/8	2	1	i6				g	i		i6	i		6					m	1	1	-2, 2, 1		1	-2	1	1	0.5	0.0625	0.125	0.3333333333333333
8	8	1/8	1/8	3/8	2	1	i				g	i		i	i							m	1	1	1, -2, 2		1	1	2	8	0.2	0.125	0.875	0.125
9	9	0	0	3/8	2	1	iv7				g	i		iv7	iv		7					mm7	1	1	0, -3, 1, -2		0	0	4	9	0.3076923076923077	0.25	0.625	0.2857142857142857
10	10	0	0	3/8	2	1	VII				g	i		VII	VII							M	1	1	-1, 3, 0		-1	-1	3	10	0.23076923076923078	0.1875	1.0625	0.15
11	11	0	0	3/8	2	1	IIIM7				g	i		IIIM7	III	M	7					MM7	1	1	-2, 2, -1, 3		-2	-2	4	9	0.3076923076923077	0.25	0.625	0.2857142857142857
12	12	0	0	3/8	2	1	VI				g	i		VI	VI							M	1	1	-3, 1, -2		-3	-3	3	10	0.23076923076923078	0.1875	1.0625	0.15
13	13	0	0	3/8	2	1	ii%7				g	i		ii%7	ii	%	7					%7	1	1	3, 0, -3, 1		3	3	5	8	0.38461538461538464	0.3125	0.5625	0.35714285714285715
14	14	0	0	3/8	2	1	V}{				g	i		V	V						}{	M	1	1	2, 6, 3		2	2	3	10	0.23076923076923078	0.1875	1.0625	0.15
