mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	offset_x	offset_y	offset	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
1	0	0	11/16	3/4	2	1	G.I					G	I		I	I							M	0	0	1, 5, 2		1.0	1.0	3	6	0.3333333333333333	0.1875	0.875	0.17647058823529413
2	1	3/8	3/8	3/4	2	1	V					G	I		V	V							M	0	0	2, 6, 3		2.0	2.0	1	2	0.3333333333333333	0.0625	0.1875	0.25
2	1	1/2	1/2	3/4	2	1	I					G	I		I	I							M	0	0	1, 5, 2		1.0	1.0	0	3	0.0	0.0	0.25	0.0
2	1	5/8	5/8	3/4	2	1	viio					G	I		viio	vii	o						o	0	0	6, 3, 0		6.0	6.0	0	3	0.0	0.0	0.25	0.0
3	2	0	0	3/4	2	1	I					G	I		I	I							M	0	0	1, 5, 2		1.0	1.0	0	2	0.0	0.0	0.25	0.0
3	2	1/8	1/8	3/4	2	1	vi					G	I		vi	vi							m	0	0	4, 1, 5		4.0	4.0	1	2	0.3333333333333333	0.0625	0.1875	0.25
3	2	1/4	1/4	3/4	2	1	I64					G	I		I64	I		64					M	0	0	2, 1, 5		1.0	2.0	1	2	0.3333333333333333	0.0625	0.1875	0.25
3	2	3/8	3/8	3/4	2	1	I6					G	I		I6	I		6					M	0	0	5, 2, 1		1.0	5.0	1	5	0.16666666666666666	0.0625	0.4375	0.125
3	2	5/8	5/8	3/4	2	1	viio6					G	I		viio6	vii	o	6					o	0	0	3, 0, 6		6.0	3.0	0	3	0.0	0.0	0.25	0.0
4	3	0	0	3/4	2	1	I6					G	I		I6	I		6					M	0	0	5, 2, 1		1.0	5.0	1	2	0.3333333333333333	0.0625	0.1875	0.25
4	3	1/8	1/8	3/4	2	1	I					G	I		I	I							M	0	0	1, 5, 2		1.0	1.0	0	3	0.0	0.0	0.25	0.0
4	3	1/4	1/4	3/4	2	1	viio/IV					G	I		viio/IV	vii	o			IV			o	0	0	5, 2, -1		5.0	5.0	0	3	0.0	0.0	0.25	0.0
4	3	3/8	3/8	3/4	2	1	V/IV					G	I		V/IV	V				IV			M	0	0	1, 5, 2		1.0	1.0	1	2	0.3333333333333333	0.0625	0.1875	0.25
4	3	1/2	1/2	3/4	2	1	IV					G	I		IV	IV							M	0	0	0, 4, 1		0.0	0.0	0	2	0.0	0.0	0.1875	0.0
4	3	9/16	9/16	3/4	2	1	ii6					G	I		ii6	ii		6					m	0	0	0, 4, 3		3.0	0.0	0	1	0.0	0.0	0.0625	0.0
4	3	5/8	5/8	3/4	2	1	ii					G	I		ii	ii							m	0	0	3, 0, 4		3.0	3.0	1	2	0.3333333333333333	0.0625	0.1875	0.25
5	4	0	0	3/4	2	1	V					G	I		V	V							M	0	0	2, 6, 3		2.0	2.0	0	2	0.0	0.0	0.25	0.0
5	4	1/8	1/8	3/4	2	1	V2					G	I		V2	V		2					Mm7	0	0	0, 2, 6, 3		2.0	0.0	1	2	0.3333333333333333	0.0625	0.1875	0.25
5	4	1/4	1/4	3/4	2	1	V64					G	I		V64	V		64					M	0	0	3, 2, 6		2.0	3.0	0	1	0.0	0.0	0.0625	0.0
