mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	offset_x	offset_y	offset	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
1	1	0	0	12/16	2	1	d.i[i{				d	i	i	i	i						{	m	1	1	2, -1, 3		2	2	1	2	0.3333333333333333	0.0625	0.125	0.3333333333333333
1	1	3/16	3/16	12/16	2	1	#viio6				d	i	i	#viio6	#vii	o	6					o	1	1	4, 1, 7		7	4	1	2	0.3333333333333333	0.0625	0.125	0.3333333333333333
1	1	3/8	3/8	12/16	2	1	i6				d	i	i	i6	i		6					m	1	1	-1, 3, 2		2	-1	1	2	0.3333333333333333	0.0625	0.125	0.3333333333333333
1	1	9/16	9/16	12/16	2	1	iv	-0.1	3.5	/	d	i	i	iv	iv							m	1	1	1, -2, 2		1	1	1	2	0.3333333333333333	0.0625	0.125	0.3333333333333333
2	2	0	0	12/16	2	1	i]				d	i	i	i	i							m	1	1	2, -1, 3		2	2	1	2	0.3333333333333333	0.0625	0.125	0.3333333333333333
2	2	3/16	3/16	12/16	2	1	iv				d	i		iv	iv							m	1	1	1, -2, 2		1	1	1	2	0.3333333333333333	0.0625	0.125	0.3333333333333333
2	2	3/8	3/8	12/16	2	1	i				d	i		i	i							m	1	1	2, -1, 3		2	2	1	2	0.3333333333333333	0.0625	0.125	0.3333333333333333
2	2	9/16	9/16	12/16	2	1	#viio/v				d	i		#viio/v	#vii	o			v			o	1	1	8, 5, 2		8	8	1	2	0.3333333333333333	0.0625	0.125	0.3333333333333333
3	3	0	0	12/16	2	1	v[v				d	i	v	v	v							m	1	1	3, 0, 4		3	3	1	3	0.25	0.0625	0.25	0.2
3	3	3/16	3/16	12/16	2	1	#viio6/v				d	i	v	#viio6/v	#vii	o	6		v			o	1	1	5, 2, 8		8	5	1	3	0.25	0.0625	0.25	0.2
3	3	3/8	3/8	12/16	2	1	i6/v				d	i	v	i6/v	i		6		v			m	1	1	0, 4, 3		3	0	1	3	0.25	0.0625	0.25	0.2
3	3	9/16	9/16	12/16	2	1	iio6/v				d	i	v	iio6/v	ii	o	6		v			o	1	1	2, -1, 5		5	2	2	2	0.5	0.125	0.1875	0.4
4	4	0	0	12/16	2	1	i/v]				d	i	v	i/v	i				v			m	1	1	3, 0, 4		3	3	1	3	0.25	0.0625	0.25	0.2
4	4	3/16	3/16	12/16	2	1	iv/v				d	i		iv/v	iv				v			m	1	1	2, -1, 3		2	2	2	4	0.3333333333333333	0.125	0.25	0.3333333333333333
4	4	3/8	3/8	12/16	2	1	v				d	i		v	v							m	1	1	3, 0, 4		3	3	2	4	0.3333333333333333	0.125	0.25	0.3333333333333333
4	4	9/16	9/16	12/16	2	1	#viio7/ii				d	i		#viio7/ii	#vii	o	7		ii			o7	1	1	9, 6, 3, 0		9	9	2	4	0.3333333333333333	0.125	0.25	0.3333333333333333
5	5	0	0	12/16	2	1	ii				d	i		ii	ii							m	1	1	4, 1, 5		4	4	2	2	0.5	0.125	0.1875	0.4
5	5	3/16	3/16	12/16	2	1	#viio43/iv				d	i		#viio43/iv	#vii	o	43		iv			o7	1	1	0, -3, 6, 3		6	0	2	4	0.3333333333333333	0.09375	0.28125	0.25
5	5	3/8	3/8	12/16	2	1	iv				d	i		iv	iv							m	1	1	1, -2, 2		1	1	2	4	0.3333333333333333	0.125	0.25	0.3333333333333333
5	5	9/16	9/16	12/16	2	1	#viio7				d	i		#viio7	#vii	o	7					o7	1	1	7, 4, 1, -2		7	7	2	4	0.3333333333333333	0.125	0.25	0.3333333333333333
6	6	0	0	12/16	2	1	i[i}{				d	i	i	i	i						}{	m	1	1	2, -1, 3		2	2	1	4	0.2	0.0625	1.0	0.058823529411764705
6	6	3/16	3/16	12/16	2	1	V64				d	i	i	V64	V		64					M	1	1	4, 3, 7		3	4	1	3	0.25	0.0625	0.25	0.2
6	6	3/8	3/8	12/16	2	1	i6				d	i	i	i6	i		6					m	1	1	-1, 3, 2		2	-1	1	3	0.25	0.0625	0.25	0.2
6	6	9/16	9/16	12/16	2	1	V2				d	i	i	V2	V		2					Mm7	1	1	1, 3, 7, 4		3	1	1	3	0.25	0.0625	0.25	0.2
7	7	0	0	12/16	2	1	i]				d	i	i	i	i							m	1	1	2, -1, 3		2	2	1	4	0.2	0.0625	0.375	0.14285714285714285
7	7	3/16	3/16	12/16	2	1	iv				d	i		iv	iv							m	1	1	1, -2, 2		1	1	2	4	0.3333333333333333	0.125	0.25	0.3333333333333333
7	7	3/8	3/8	12/16	2	1	i				d	i		i	i							m	1	1	2, -1, 3		2	2	2	4	0.3333333333333333	0.125	0.25	0.3333333333333333
7	7	9/16	9/16	12/16	2	1	#viio7/v				d	i		#viio7/v	#vii	o	7		v			o7	1	1	8, 5, 2, -1		8	8	2	4	0.3333333333333333	0.125	0.25	0.3333333333333333
8	8	0	0	12/16	2	1	i6/v				d	i		i6/v	i		6		v			m	1	1	0, 4, 3		3	0	1	4	0.2	0.0625	1.0	0.058823529411764705
8	8	3/16	3/16	12/16	2	1	V6/v				d	i		V6/v	V		6		v			M	1	1	8, 5, 4		4	8	1	3	0.25	0.0625	0.25	0.2
8	8	3/8	3/8	12/16	2	1	i/v				d	i		i/v	i				v			m	1	1	3, 0, 4		3	3	1	3	0.25	0.0625	0.25	0.2
8	8	9/16	9/16	12/16	2	1	V43/v				d	i		V43/v	V		43		v			Mm7	1	1	5, 2, 4, 8		4	5	1	3	0.25	0.0625	0.25	0.2
9	9	0	0	12/16	2	1	i6/v				d	i		i6/v	i		6		v			m	1	1	0, 4, 3		3	0	1	4	0.2	0.0625	0.375	0.14285714285714285
9	9	3/16	3/16	12/16	2	1	#viio65/v				d	i		#viio65/v	#vii	o	65		v			o7	1	1	5, 2, -1, 8		8	5	1	4	0.2	0.0625	0.375	0.14285714285714285
9	9	3/8	3/8	12/16	2	1	V7				d	i		V7	V		7					Mm7	1	1	3, 7, 4, 1		3	3	1	4	0.2	0.0625	0.375	0.14285714285714285
9	9	9/16	9/16	12/16	2	1	#viio2/ii				d	i		#viio2/ii	#vii	o	2		ii			o7	1	1	0, 9, 6, 3		9	0	1	4	0.2	0.0625	0.375	0.14285714285714285
10	10	0	0	12/16	2	1	iio64				d	i		iio64	ii	o	64					o	1	1	-2, 4, 1		4	-2	1	4	0.2	0.0625	0.375	0.14285714285714285
10	10	3/16	3/16	12/16	2	1	#viio65/iv				d	i		#viio65/iv	#vii	o	65		iv			o7	1	1	3, 0, -3, 6		6	3	1	4	0.2	0.0625	0.375	0.14285714285714285
10	10	3/8	3/8	12/16	2	1	V7/VII				d	i		V7/VII	V		7		VII			Mm7	1	1	1, 5, 2, -1		1	1	1	4	0.2	0.0625	0.375	0.14285714285714285
10	10	9/16	9/16	12/16	2	1	V				d	i		V	V							M	1	1	3, 7, 4		3	3	1	4	0.2	0.0625	0.375	0.14285714285714285
11	11	0	0	12/16	2	1	i[i|IAC}{				d	i	i	i	i					IAC	}{	m	1	1	2, -1, 3		2	2	1	4	0.2	0.0625	1.0	0.058823529411764705
11	11	3/16	3/16	12/16	2	1	iv6(2)				d	i	i	iv6(2)	iv		6	2				m	1	1	-2, 2, 3		1	-2	1	2	0.3333333333333333	0.0625	0.1875	0.25
11	11	5/16	5/16	12/16	2	1	iv6				d	i	i	iv6	iv		6					m	1	1	-2, 2, 1		1	-2	0	1	0.0	0.0	0.0625	0.0
11	11	3/8	3/8	12/16	2	1	III6(2)				d	i	i	III6(2)	III		6	2				M	1	1	3, 0, 1		-1	3	1	2	0.3333333333333333	0.0625	0.1875	0.25
11	11	1/2	1/2	12/16	2	1	III6				d	i	i	III6	III		6					M	1	1	3, 0, -1		-1	3	0	1	0.0	0.0	0.0625	0.0
11	11	9/16	9/16	12/16	2	1	iio6(2)				d	i	i	iio6(2)	ii	o	6	2				o	1	1	1, -2, -1		4	1	1	2	0.3333333333333333	0.0625	0.1875	0.25
11	11	11/16	11/16	12/16	2	1	iio6				d	i	i	iio6	ii	o	6					o	1	1	1, -2, 4		4	1	0	1	0.0	0.0	0.0625	0.0
12	12	0	0	12/16	2	1	i6(2)				d	i	i	i6(2)	i		6	2				m	1	1	-1, 3, 4		2	-1	2	2	0.5	0.8125	0.1875	0.8125
12	12	1/8	1/8	12/16	2	1	i6				d	i	i	i6	i		6					m	1	1	-1, 3, 2		2	-1	0	1	0.0	0.0	0.0625	0.0
12	12	3/16	3/16	12/16	2	1	V65/iv				d	i	i	V65/iv	V		65		iv			Mm7	1	1	6, 3, 0, 2		2	6	1	3	0.25	0.0625	0.25	0.2
