mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	offset_x	offset_y	offset	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
1	0	0	1/2	2/2	2	1	G.I[I6{					G	I	I	I6	I		6				{	M	0	0	5, 2, 1		1.0	5.0	0	3	0.0	0.0	1.0	0.0
1	0	1/4	3/4	2/2	2	1	ii					G	I	I	ii	ii							m	0	0	3, 0, 4		3.0	3.0	0	3	0.0	0.0	0.5	0.0
2	1	0	0	2/2	2	1	I6					G	I	I	I6	I		6					M	0	0	5, 2, 1		1.0	5.0	0	3	0.0	0.0	1.5	0.0
2	1	1/4	1/4	2/2	2	1	ii65					G	I	I	ii65	ii		65					mm7	0	0	0, 4, 1, 3		3.0	0.0	0	3	0.0	0.0	0.5	0.0
2	1	1/2	1/2	2/2	2	1	I64					G	I	I	I64	I		64					M	0	0	2, 1, 5		1.0	2.0	0	2	0.0	0.0	0.5	0.0
2	1	3/4	3/4	2/2	2	1	viio64					G	I	I	viio64	vii	o	64					o	0	0	0, 6, 3		6.0	0.0	0	3	0.0	0.0	0.5	0.0
3	2	0	0	2/2	2	1	I6					G	I	I	I6	I		6					M	0	0	5, 2, 1		1.0	5.0	0	3	0.0	0.0	1.5	0.0
3	2	1/4	1/4	2/2	2	1	V2					G	I	I	V2	V		2					Mm7	0	0	0, 2, 6, 3		2.0	0.0	0	2	0.0	0.0	0.5	0.0
3	2	1/2	1/2	2/2	2	1	I6					G	I	I	I6	I		6					M	0	0	5, 2, 1		1.0	5.0	0	2	0.0	0.0	0.5	0.0
3	2	3/4	3/4	2/2	2	1	viio6					G	I	I	viio6	vii	o	6					o	0	0	3, 0, 6		6.0	3.0	0	3	0.0	0.0	0.5	0.0
4	3	0	0	2/2	2	1	I6					G	I	I	I6	I		6					M	0	0	5, 2, 1		1.0	5.0	1	3	0.25	0.125	1.375	0.08333333333333333
