mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	offset_x	offset_y	offset	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
1	0	0	11/8	3/2	2	1	d.i{				d	i		i	i						{	m	1	1	2, -1, 3		2.0	2.0	2	7	0.2222222222222222	0.25	1.625	0.13333333333333333
2	1	1/2	1/2	3/2	2	1	iv				d	i		iv	iv							m	1	1	1, -2, 2		1.0	1.0	3	4	0.42857142857142855	0.375	0.625	0.375
2	1	1	1	3/2	2	1	iv6				d	i		iv6	iv		6					m	1	1	-2, 2, 1		1.0	-2.0	1	5	0.16666666666666666	0.125	0.875	0.125
3	2	0	0	3/2	2	1	V6				d	i		V6	V		6					M	1	1	7, 4, 3		3.0	7.0	1	3	0.25	0.125	0.625	0.16666666666666666
3	2	3/8	3/8	3/2	2	1	i				d	i		i	i							m	1	1	2, -1, 3		2.0	2.0	0	2	0.0	0.0	0.25	0.0
3	2	1/2	1/2	3/2	2	1	iio6				d	i		iio6	ii	o	6					o	1	1	1, -2, 4		4.0	1.0	2	3	0.4	0.25	0.5	0.3333333333333333
3	2	7/8	7/8	3/2	2	1	V				d	i		V	V							M	1	1	3, 7, 4		3.0	3.0	0	2	0.0	0.0	0.25	0.0
3	2	1	1	3/2	2	1	VI				d	i		VI	VI							M	1	1	-2, 2, -1		-2.0	-2.0	1	2	0.3333333333333333	0.125	0.5	0.2
3	2	5/4	5/4	3/2	2	1	ii%65				d	i		ii%65	ii	%	65					%7	1	1	1, -2, 2, 4		4.0	1.0	0	3	0.0	0.0	0.375	0.0
4	3	0	0	3/2	2	1	V				d	i		V	V							M	1	1	3, 7, 4		3.0	3.0	2	5	0.2857142857142857	0.25	0.75	0.25
4	3	1/2	1/2	3/2	2	1	i6				d	i		i6	i		6					m	1	1	-1, 3, 2		2.0	-1.0	4	4	0.5	0.5	0.5	0.5
4	3	1	1	3/2	2	1	#viio				d	i		#viio	#vii	o						o	1	1	7, 4, 1		7.0	7.0	0	3	0.0	0.0	0.625	0.0
4	3	5/4	5/4	3/2	2	1	V				d	i		V	V							M	1	1	3, 7, 4		3.0	3.0	1	3	0.25	0.0625	0.3125	0.16666666666666666
5	4	0	0	3/2	2	1	i				d	i		i	i							m	1	1	2, -1, 3		2.0	2.0	3	3	0.5	0.375	0.625	0.375
5	4	1/2	1/2	3/2	2	1	i6				d	i		i6	i		6					m	1	1	-1, 3, 2		2.0	-1.0	1	2	0.3333333333333333	0.125	0.375	0.25
5	4	3/4	3/4	3/2	2	1	IV6/iv				d	i		IV6/iv	IV		6		iv			M	1	1	4, 1, 0		0.0	4.0	0	3	0.0	0.0	0.5	0.0
5	4	1	1	3/2	2	1	V65/iv				d	i		V65/iv	V		65		iv			Mm7	1	1	6, 3, 0, 2		2.0	6.0	2	6	0.25	0.25	0.75	0.25
6	5	0	0	3/2	2	1	iv				d	i		iv	iv							m	1	1	1, -2, 2		1.0	1.0	3	3	0.5	0.375	0.625	0.375
6	5	1/2	1/2	3/2	2	1	iv6				d	i		iv6	iv		6					m	1	1	-2, 2, 1		1.0	-2.0	1	2	0.3333333333333333	0.125	0.375	0.25
6	5	3/4	3/4	3/2	2	1	ii/VII				d	i		ii/VII	ii				VII			m	1	1	2, -1, 3		2.0	2.0	2	2	0.5	0.25	0.25	0.5
6	5	1	1	3/2	2	1	III.V65/V				d	III		V65/V	V		65		V			Mm7	1	0	5, 2, -1, 1		1.0	5.0	2	6	0.25	0.25	0.75	0.25
7	6	0	0	3/2	2	1	V|HC}				d	III		V	V					HC	}	M	1	0	0, 4, 1		0.0	0.0	3	3	0.5	0.375	0.625	0.375
7	6	1/2	1/2	3/2	2	1	I6				d	III		I6	I		6					M	1	0	3, 0, -1		-1.0	3.0	1	2	0.3333333333333333	0.125	0.375	0.25
7	6	3/4	3/4	3/2	2	1	V6{				d	III		V6	V		6				{	M	1	0	4, 1, 0		0.0	4.0	1	2	0.3333333333333333	0.125	0.375	0.25
7	6	1	1	3/2	2	1	I				d	III		I	I							M	1	0	-1, 3, 0		-1.0	-1.0	3	4	0.42857142857142855	0.375	0.625	0.375
8	7	0	0	3/2	2	1	IV				d	III		IV	IV							M	1	0	-2, 2, -1		-2.0	-2.0	0	3	0.0	0.0	0.625	0.0
8	7	1/4	1/4	3/2	2	1	IV6				d	III		IV6	IV		6					M	1	0	2, -1, -2		-2.0	2.0	1	2	0.3333333333333333	0.125	0.25	0.3333333333333333
8	7	1/2	1/2	3/2	2	1	IV				d	III		IV	IV							M	1	0	-2, 2, -1		-2.0	-2.0	3	4	0.42857142857142855	0.375	0.625	0.375
