mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	offset_x	offset_y	offset	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
1	0	0	1/2	2/2	2	1	G.I				G	I		I	I							M	0	0	1, 5, 2		1	1	0	6	0.0	0.0	1.5	0.0
2	1	0	0	2/2	2	1	V6				G	I		V6	V		6					M	0	0	6, 3, 2		2	6	1	5	0.16666666666666666	0.125	1.375	0.08333333333333333
2	1	1/2	1/2	2/2	2	1	vi				G	I		vi	vi							m	0	0	4, 1, 5		4	4	0	6	0.0	0.0	1.5	0.0
3	2	0	0	2/2	2	1	iii6				G	I		iii6	iii		6					m	0	0	2, 6, 5		5	2	0	4	0.0	0.0	1.5	0.0
3	2	1/2	1/2	2/2	2	1	IV				G	I		IV	IV							M	0	0	0, 4, 1		0	0	0	3	0.0	0.0	0.75	0.0
3	2	3/4	3/4	2/2	2	1	ii6				G	I		ii6	ii		6					m	0	0	0, 4, 3		3	0	0	3	0.0	0.0	0.75	0.0
4	3	0	0	2/2	2	1	V				G	I		V	V							M	0	0	2, 6, 3		2	2	0	3	0.0	0.0	0.75	0.0
4	3	1/4	1/4	2/2	2	1	viio6				G	I		viio6	vii	o	6					o	0	0	3, 0, 6		6	3	1	2	0.3333333333333333	0.125	0.375	0.25
4	3	1/2	1/2	2/2	2	1	V6				G	I		V6	V		6					M	0	0	6, 3, 2		2	6	1	3	0.25	0.125	0.625	0.16666666666666666
4	3	3/4	3/4	2/2	2	1	V7				G	I		V7	V		7					Mm7	0	0	2, 6, 3, 0		2	2	0	3	0.0	0.0	0.5	0.0
5	4	0	0	2/2	2	1	I				G	I		I	I							M	0	0	1, 5, 2		1	1	1	3	0.25	0.125	0.625	0.16666666666666666
5	4	1/4	1/4	2/2	2	1	I64				G	I		I64	I		64					M	0	0	2, 1, 5		1	2	1	2	0.3333333333333333	0.125	0.375	0.25
5	4	1/2	1/2	2/2	2	1	I				G	I		I	I							M	0	0	1, 5, 2		1	1	0	4	0.0	0.0	0.75	0.0
5	4	3/4	3/4	2/2	2	1	ii/V				G	I		ii/V	ii				V			m	0	0	4, 1, 5		4	4	1	3	0.25	0.125	0.625	0.16666666666666666
6	5	0	0	2/2	2	1	V2/V				G	I		V2/V	V		2		V			Mm7	0	0	1, 3, 7, 4		3	1	0	7	0.0	0.0	1.125	0.0
6	5	3/8	3/8	2/2	2	1	V6				G	I		V6	V		6					M	0	0	6, 3, 2		2	6	0	3	0.0	0.0	0.375	0.0
6	5	1/2	1/2	2/2	2	1	viio6/V				G	I		viio6/V	vii	o	6		V			o	0	0	4, 1, 7		7	4	2	6	0.25	0.25	1.25	0.16666666666666666
7	6	0	0	2/2	2	1	V2/V				G	I		V2/V	V		2		V			Mm7	0	0	1, 3, 7, 4		3	1	2	4	0.3333333333333333	0.25	1.5	0.14285714285714285
7	6	3/8	3/8	2/2	2	1	V6/V				G	I		V6/V	V		6		V			M	0	0	7, 4, 3		3	7	0	2	0.0	0.0	0.25	0.0
7	6	1/2	1/2	2/2	2	1	V				G	I		V	V							M	0	0	2, 6, 3		2	2	0	3	0.0	0.0	0.5	0.0
7	6	3/4	3/4	2/2	2	1	V65/V				G	I		V65/V	V		65		V			Mm7	0	0	7, 4, 1, 3		3	7	0	3	0.0	0.0	0.5	0.0
8	7	0	0	2/2	2	1	V				G	I		V	V							M	0	0	2, 6, 3		2	2	0	4	0.0	0.0	0.75	0.0
8	7	1/4	1/4	2/2	2	1	V6				G	I		V6	V		6					M	0	0	6, 3, 2		2	6	1	3	0.25	0.125	0.875	0.125
8	7	1/2	1/2	2/2	2	1	V7(4)				G	I		V7(4)	V		7	4				Mm7	0	0	2, 1, 3, 0		2	2	1	2	0.3333333333333333	0.125	0.375	0.25
8	7	3/4	3/4	2/2	2	1	V/V				G	I		V/V	V				V			M	0	0	3, 7, 4		3	3	1	3	0.25	0.125	0.625	0.16666666666666666
9	8	0	0	2/2	2	1	V\\				G	I		V	V						\\	M	0	0	2, 6, 3		2	2	0	6	0.0	0.0	2.25	0.0
10	8	1/4	3/4	2/2	2	1	V64				G	I		V64	V		64					M	0	0	3, 2, 6		2	3	0	4	0.0	0.0	1.0	0.0
11	9	0	0	2/2	2	1	V6				G	I		V6	V		6					M	0	0	6, 3, 2		2	6	1	4	0.2	0.125	1.625	0.07142857142857142
11	9	1/4	1/4	2/2	2	1	V				G	I		V	V							M	0	0	2, 6, 3		2	2	1	1	0.5	0.125	0.125	0.5
11	9	1/2	1/2	2/2	2	1	V64				G	I		V64	V		64					M	0	0	3, 2, 6		2	3	1	2	0.3333333333333333	0.125	0.375	0.25
11	9	3/4	3/4	2/2	2	1	V				G	I		V	V							M	0	0	2, 6, 3		2	2	1	2	0.3333333333333333	0.125	0.375	0.25
12	10	0	0	2/2	2	1	I6				G	I		I6	I		6					M	0	0	5, 2, 1		1	5	2	6	0.25	0.25	1.25	0.16666666666666666
12	10	1/2	1/2	2/2	2	1	I				G	I		I	I							M	0	0	1, 5, 2		1	1	1	8	0.1111111111111111	0.125	1.625	0.07142857142857142
13	11	0	0	2/2	2	1	IV				G	I		IV	IV							M	0	0	0, 4, 1		0	0	1	3	0.25	0.125	0.625	0.16666666666666666
13	11	1/4	1/4	2/2	2	1	viio64				G	I		viio64	vii	o	64					o	0	0	0, 6, 3		6	0	0	3	0.0	0.0	0.375	0.0
13	11	3/8	3/8	2/2	2	1	I6				G	I		I6	I		6					M	0	0	5, 2, 1		1	5	0	3	0.0	0.0	0.375	0.0
13	11	1/2	1/2	2/2	2	1	viio6				G	I		viio6	vii	o	6					o	0	0	3, 0, 6		6	3	1	7	0.125	0.125	1.375	0.08333333333333333
14	12	0	0	2/2	2	1	V/vi				G	I		V/vi	V				vi			M	0	0	5, 9, 6		5	5	1	6	0.14285714285714285	0.125	1.875	0.0625
14	12	3/4	3/4	2/2	2	1	#viio6/vi	-1	-8	/	G	I		#viio6/vi	#vii	o	6		vi			o	0	0	6, 3, 9		9	6	1	2	0.3333333333333333	0.125	0.375	0.25
15	13	0	0	2/2	2	1	#viio/vi				G	I		#viio/vi	#vii	o			vi			o	0	0	9, 6, 3		9	9	1	4	0.2	0.125	0.625	0.16666666666666666
15	13	3/8	3/8	2/2	2	1	vi				G	I		vi	vi							m	0	0	4, 1, 5		4	4	0	2	0.0	0.0	0.25	0.0
15	13	1/2	1/2	2/2	2	1	#viio6/vi				G	I		#viio6/vi	#vii	o	6		vi			o	0	0	6, 3, 9		9	6	1	2	0.3333333333333333	0.125	0.375	0.25
15	13	3/4	3/4	2/2	2	1	#viio/vi				G	I		#viio/vi	#vii	o			vi			o	0	0	9, 6, 3		9	9	1	2	0.3333333333333333	0.125	0.375	0.25
16	14	0	0	2/2	2	1	V7/vi				G	I		V7/vi	V		7		vi			Mm7	0	0	5, 9, 6, 3		5	5	2	5	0.2857142857142857	0.25	0.75	0.25
16	14	1/2	1/2	2/2	2	1	#viio/vi				G	I		#viio/vi	#vii	o			vi			o	0	0	9, 6, 3		9	9	1	2	0.3333333333333333	0.125	0.375	0.25
16	14	3/4	3/4	2/2	2	1	V7/vi				G	I		V7/vi	V		7		vi			Mm7	0	0	5, 9, 6, 3		5	5	0	3	0.0	0.0	0.5	0.0
17	15	0	0	2/2	2	1	I(94)				G	I		I(94)	I			94				M	0	0	1, 0, 2	3	1	1	1	3	0.25	0.125	0.375	0.25
17	15	1/4	1/4	2/2	2	1	I				G	I		I	I							M	0	0	1, 5, 2		1	1	1	2	0.3333333333333333	0.125	0.375	0.25
