mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	offset_x	offset_y	offset	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
1	0	0	3/4	2/2	2	1	a.i64{					a	i		i64	i		64				{	m	1	1	4, 3, 0		3	4	2	2	0.5	0.25	0.25	0.5
2	1	0	0	2/2	2	1	i6					a	i		i6	i		6					m	1	1	0, 4, 3		3	0	1	2	0.3333333333333333	0.125	0.375	0.25
2	1	1/4	1/4	2/2	2	1	VI6					a	i		VI6	VI		6					M	1	1	3, 0, -1		-1	3	1	2	0.3333333333333333	0.125	0.375	0.25
2	1	1/2	1/2	2/2	2	1	i6					a	i		i6	i		6					m	1	1	0, 4, 3		3	0	1	2	0.3333333333333333	0.125	0.375	0.25
2	1	3/4	3/4	2/2	2	1	iio					a	i		iio	ii	o						o	1	1	5, 2, -1		5	5	1	2	0.3333333333333333	0.125	0.375	0.25
3	2	0	0	2/2	2	1	i6					a	i		i6	i		6					m	1	1	0, 4, 3		3	0	1	2	0.3333333333333333	0.125	0.375	0.25
3	2	1/4	1/4	2/2	2	1	i					a	i		i	i							m	1	1	3, 0, 4		3	3	1	2	0.3333333333333333	0.125	0.625	0.16666666666666666
3	2	1/2	1/2	2/2	2	1	i6					a	i		i6	i		6					m	1	1	0, 4, 3		3	0	1	1	0.5	0.125	0.125	0.5
3	2	3/4	3/4	2/2	2	1	V2					a	i		V2	V		2					Mm7	1	1	2, 4, 8, 5		4	2	0	3	0.0	0.0	0.5	0.0
4	3	0	0	2/2	2	1	i6					a	i		i6	i		6					m	1	1	0, 4, 3		3	0	1	2	0.3333333333333333	0.125	0.375	0.25
4	3	1/4	1/4	2/2	2	1	VI6					a	i		VI6	VI		6					M	1	1	3, 0, -1		-1	3	1	2	0.3333333333333333	0.125	0.375	0.25
4	3	1/2	1/2	2/2	2	1	i6					a	i		i6	i		6					m	1	1	0, 4, 3		3	0	1	2	0.3333333333333333	0.125	0.375	0.25
4	3	3/4	3/4	2/2	2	1	iio					a	i		iio	ii	o						o	1	1	5, 2, -1		5	5	1	2	0.3333333333333333	0.125	0.375	0.25
5	4	0	0	2/2	2	1	i6					a	i		i6	i		6					m	1	1	0, 4, 3		3	0	1	2	0.3333333333333333	0.125	0.375	0.25
5	4	1/4	1/4	2/2	2	1	i					a	i		i	i							m	1	1	3, 0, 4		3	3	1	2	0.3333333333333333	0.125	0.625	0.16666666666666666
5	4	1/2	1/2	2/2	2	1	i6					a	i		i6	i		6					m	1	1	0, 4, 3		3	0	1	1	0.5	0.125	0.125	0.5
