mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
1	0	0	11/8	3/2	2	1	a.i		a	i		i	i							m	1	1	3, 0, 4		3	3	0	5	0.0	0.0	1.5	0.0
2	1	1/4	1/4	3/2	2	1	i64		a	i		i64	i		64					m	1	1	4, 3, 0		3	4	1	1	0.5	0.125	0.25	0.3333333333333333
2	1	1/2	1/2	3/2	2	1	i		a	i		i	i							m	1	1	3, 0, 4		3	3	2	4	0.3333333333333333	0.25	0.75	0.25
2	1	1	1	3/2	2	1	V65		a	i		V65	V		65					Mm7	1	1	8, 5, 2, 4		4	8	0	3	0.0	0.0	0.5	0.0
2	1	5/4	5/4	3/2	2	1	V		a	i		V	V							M	1	1	4, 8, 5		4	4	1	2	0.3333333333333333	0.125	0.375	0.25
3	2	0	0	3/2	2	1	i		a	i		i	i							m	1	1	3, 0, 4		3	3	2	4	0.3333333333333333	0.25	0.75	0.25
3	2	1/2	1/2	3/2	2	1	i6		a	i		i6	i		6					m	1	1	0, 4, 3		3	0	1	2	0.3333333333333333	0.125	0.375	0.25
3	2	3/4	3/4	3/2	2	1	i64		a	i		i64	i		64					m	1	1	4, 3, 0		3	4	1	2	0.3333333333333333	0.125	0.375	0.25
3	2	1	1	3/2	2	1	V2		a	i		V2	V		2					Mm7	1	1	2, 4, 8, 5		4	2	0	3	0.0	0.0	0.5	0.0
3	2	5/4	5/4	3/2	2	1	i6		a	i		i6	i		6					m	1	1	0, 4, 3		3	0	2	6	0.25	0.25	1.625	0.13333333333333333
4	3	3/8	3/8	3/2	2	1	V65/iv		a	i		V65/iv	V		65		iv			Mm7	1	1	7, 4, 1, 3		3	7	0	2	0.0	0.0	0.25	0.0
4	3	1/2	1/2	3/2	2	1	iv		a	i		iv	iv							m	1	1	2, -1, 3		2	2	1	2	0.3333333333333333	0.125	0.375	0.25
4	3	3/4	3/4	3/2	2	1	#viio65		a	i		#viio65	#vii	o	65					o7	1	1	5, 2, -1, 8		8	5	0	4	0.0	0.0	0.75	0.0
4	3	1	1	3/2	2	1	i6		a	i		i6	i		6					m	1	1	0, 4, 3		3	0	1	3	0.25	0.125	0.875	0.125
4	3	5/4	5/4	3/2	2	1	iv		a	i		iv	iv							m	1	1	2, -1, 3		2	2	1	2	0.3333333333333333	0.125	0.375	0.25
5	4	0	0	3/2	2	1	V(4)		a	i		V(4)	V			4				M	1	1	4, 3, 5		4	4	1	3	0.25	0.0	1.0	0.0
5	4	1/4	1/4	3/2	2	1	V		a	i		V	V							M	1	1	4, 8, 5		4	4	0	2	0.0	0.0	0.375	0.0
5	4	1/2	1/2	3/2	2	1	#viio6		a	i		#viio6	#vii	o	6					o	1	1	5, 2, 8		8	5	2	4	0.3333333333333333	0.25	0.5	0.3333333333333333
5	4	1	1	3/2	2	1	i6		a	i		i6	i		6					m	1	1	0, 4, 3		3	0	3	4	0.42857142857142855	0.3125	0.6875	0.3125
6	5	0	0	3/2	2	1	#viio		a	i		#viio	#vii	o						o	1	1	8, 5, 2		8	8	2	4	0.3333333333333333	0.25	0.75	0.25
