mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	offset_x	offset_y	offset	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
1	1	0	0	3/4	2	1	b.i{					b	i		i	i						{	m	1	1	5, 2, 6		5	5	0	6	0.0	0.0	1.0	0.0
1	1	1/2	1/2	3/4	2	1	V6					b	i		V6	V		6					M	1	1	10, 7, 6		6	10	0	3	0.0	0.0	0.5	0.0
2	2	0	0	3/4	2	1	i					b	i		i	i							m	1	1	5, 2, 6		5	5	0	3	0.0	0.0	0.5	0.0
2	2	1/4	1/4	3/4	2	1	i6					b	i		i6	i		6					m	1	1	2, 6, 5		5	2	0	3	0.0	0.0	0.5	0.0
2	2	1/2	1/2	3/4	2	1	V					b	i		V	V							M	1	1	6, 10, 7		6	6	0	3	0.0	0.0	0.5	0.0
3	3	0	0	3/4	2	1	i6					b	i		i6	i		6					m	1	1	2, 6, 5		5	2	0	3	0.0	0.0	0.5	0.0
3	3	1/4	1/4	3/4	2	1	i					b	i		i	i							m	1	1	5, 2, 6		5	5	0	3	0.0	0.0	0.5	0.0
3	3	1/2	1/2	3/4	2	1	V6					b	i		V6	V		6					M	1	1	10, 7, 6		6	10	0	3	0.0	0.0	0.5	0.0
4	4	0	0	3/4	2	1	i					b	i		i	i							m	1	1	5, 2, 6		5	5	0	3	0.0	0.0	0.5	0.0
4	4	1/4	1/4	3/4	2	1	i6					b	i		i6	i		6					m	1	1	2, 6, 5		5	2	0	3	0.0	0.0	0.5	0.0
4	4	1/2	1/2	3/4	2	1	V					b	i		V	V							M	1	1	6, 10, 7		6	6	0	3	0.0	0.0	0.5	0.0
5	5	0	0	3/4	2	1	i					b	i		i	i							m	1	1	5, 2, 6		5	5	0	6	0.0	0.0	1.0	0.0
5	5	1/2	1/2	3/4	2	1	iv					b	i		iv	iv							m	1	1	4, 1, 5		4	4	0	3	0.0	0.0	0.5	0.0
6	6	0	0	3/4	2	1	VII				V/III	b	i		VII	VII							M	1	1	3, 7, 4		3	3	0	6	0.0	0.0	1.0	0.0
6	6	1/2	1/2	3/4	2	1	III					b	i		III	III							M	1	1	2, 6, 3		2	2	0	3	0.0	0.0	0.5	0.0
7	7	0	0	3/4	2	1	VIM7					b	i		VIM7	VI	M	7					MM7	1	1	1, 5, 2, 6		1	1	0	3	0.0	0.0	0.5	0.0
7	7	1/4	1/4	3/4	2	1	iv6					b	i		iv6	iv		6					m	1	1	1, 5, 4		4	1	1	2	0.3333333333333333	0.125	0.375	0.25
7	7	1/2	1/2	3/4	2	1	iv					b	i		iv	iv							m	1	1	4, 1, 5		4	4	1	2	0.3333333333333333	0.125	0.375	0.25
8	8	0	0	3/4	2	1	V|HC}					b	i		V	V					HC	}	M	1	1	6, 10, 7		6	6	4	8	0.3333333333333333	0.5	1.0	0.3333333333333333
9	9	0	0	3/4	2	1	i{					b	i		i	i						{	m	1	1	5, 2, 6		5	5	0	6	0.0	0.0	1.0	0.0
9	9	1/2	1/2	3/4	2	1	V6					b	i		V6	V		6					M	1	1	10, 7, 6		6	10	0	3	0.0	0.0	0.5	0.0
10	10	0	0	3/4	2	1	i					b	i		i	i							m	1	1	5, 2, 6		5	5	0	3	0.0	0.0	0.5	0.0
10	10	1/4	1/4	3/4	2	1	i6					b	i		i6	i		6					m	1	1	2, 6, 5		5	2	0	3	0.0	0.0	0.5	0.0
10	10	1/2	1/2	3/4	2	1	V					b	i		V	V							M	1	1	6, 10, 7		6	6	0	3	0.0	0.0	0.5	0.0
11	11	0	0	3/4	2	1	i6					b	i		i6	i		6					m	1	1	2, 6, 5		5	2	0	3	0.0	0.0	0.5	0.0
11	11	1/4	1/4	3/4	2	1	i					b	i		i	i							m	1	1	5, 2, 6		5	5	0	3	0.0	0.0	0.5	0.0
11	11	1/2	1/2	3/4	2	1	V6					b	i		V6	V		6					M	1	1	10, 7, 6		6	10	0	3	0.0	0.0	0.5	0.0
