mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
1	1	0	0	3/4	2	1	d.i{	d	i		i	i						{	m	1	1	2, -1, 3		2	2	0	6	0.0	0.0	1.875	0.0
1	1	1/2	1/2	3/4	2	1	i2	d	i		i2	i		2					mm7	1	1	0, 2, -1, 3		2	0	1	2	0.3333333333333333	0.0625	0.3125	0.16666666666666666
2	2	0	0	3/4	2	1	iv6	d	i		iv6	iv		6					m	1	1	-2, 2, 1		1	-2	6	8	0.42857142857142855	0.75	1.5	0.3333333333333333
3	3	0	0	3/4	2	1	V/III	d	i		V/III	V				III			M	1	1	0, 4, 1		0	0	3	7	0.3	0.375	1.875	0.16666666666666666
4	4	0	0	3/4	2	1	III	d	i		III	III							M	1	1	-1, 3, 0		-1	-1	3	4	0.42857142857142855	0.5	1.0	0.3333333333333333
4	4	1/2	1/2	3/4	2	1	III6	d	i		III6	III		6					M	1	1	3, 0, -1		-1	3	1	2	0.3333333333333333	0.125	0.375	0.25
5	5	0	0	3/4	2	1	VI	d	i		VI	VI							M	1	1	-2, 2, -1		-2	-2	3	8	0.2727272727272727	0.3125	1.9375	0.1388888888888889
6	6	0	0	3/4	2	1	ii%7	d	i		ii%7	ii	%	7					%7	1	1	4, 1, -2, 2		4	4	5	8	0.38461538461538464	0.625	1.625	0.2777777777777778
7	7	0	0	3/4	2	1	V(4)	d	i		V(4)	V			4				M	1	1	3, 2, 4		3	3	0	4	0.0	0.0	1.25	0.0
7	7	1/4	1/4	3/4	2	1	V	d	i		V	V							M	1	1	3, 7, 4		3	3	2	4	0.3333333333333333	0.25	0.75	0.25
8	8	0	0	3/4	2	1	i|IAC}	d	i		i	i					IAC	}	m	1	1	2, -1, 3		2	2	1	3	0.25	0.125	0.875	0.125
