mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
1	0	0	11/16	3/4	2	1	E.I	E	I		I	I							M	0	0	4, 8, 5		4	4	5	8	0.38461538461538464	0.3125	0.5625	0.35714285714285715
3	2	0	0	3/4	2	1	V6	E	I		V6	V		6					M	0	0	9, 6, 5		5	9	4	4	0.5	0.25	0.375	0.4
3	2	1/2	1/2	3/4	2	1	V43	E	I		V43	V		43					Mm7	0	0	6, 3, 5, 9		5	6	1	3	0.25	0.0625	0.1875	0.25
4	3	0	0	3/4	2	1	I6	E	I		I6	I		6					M	0	0	8, 5, 4		4	8	0	2	0.0	0.0	0.1875	0.0
4	3	1/8	1/8	3/4	2	1	I	E	I		I	I							M	0	0	4, 8, 5		4	4	0	3	0.0	0.0	0.25	0.0
4	3	1/4	1/4	3/4	2	1	IV	E	I		IV	IV							M	0	0	3, 7, 4		3	3	0	3	0.0	0.0	0.25	0.0
4	3	3/8	3/8	3/4	2	1	viio64	E	I		viio64	vii	o	64					o	0	0	3, 9, 6		9	3	0	3	0.0	0.0	0.25	0.0
4	3	1/2	1/2	3/4	2	1	V65	E	I		V65	V		65					Mm7	0	0	9, 6, 3, 5		5	9	0	3	0.0	0.0	0.25	0.0
4	3	5/8	5/8	3/4	2	1	V	E	I		V	V							M	0	0	5, 9, 6		5	5	1	2	0.3333333333333333	0.0625	0.1875	0.25
5	4	0	0	3/4	2	1	I	E	I		I	I							M	0	0	4, 8, 5		4	4	6	7	0.46153846153846156	0.375	0.5	0.42857142857142855
6	5	0	0	3/4	2	1	vi	E	I		vi	vi							m	0	0	7, 4, 8		7	7	0	2	0.0	0.0	0.1875	0.0
6	5	1/8	1/8	3/4	2	1	V6(119)	E	I		V6(119)	V		6	119				M	0	0	9, 6, 5	4, 7	5	9	0	3	0.0	0.0	0.25	0.0
6	5	1/4	1/4	3/4	2	1	viio6/V	E	I		viio6/V	vii	o	6		V			o	0	0	7, 4, 10		10	7	0	3	0.0	0.0	0.25	0.0
6	5	3/8	3/8	3/4	2	1	V(97)	E	I		V(97)	V			97				M	0	0	5, 9, 6	7, 3	5	5	1	2	0.3333333333333333	0.0625	0.1875	0.25
