mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
1	1	0	0	3/4	2	1	E.I{	E	I		I	I						{	M	0	0	4, 8, 5		4	4	1	5	0.16666666666666666	0.0625	1.1875	0.05
1	1	1/4	1/4	3/4	2	1	V43/vi	E	I		V43/vi	V		43		vi			Mm7	0	0	9, 6, 8, 12		8	9	1	5	0.16666666666666666	0.0625	1.9375	0.03125
2	2	0	0	3/4	2	1	vi	E	I		vi	vi							m	0	0	7, 4, 8		7	7	0	4	0.0	0.0	1.0	0.0
2	2	1/4	1/4	3/4	2	1	IV6	E	I		IV6	IV		6					M	0	0	7, 4, 3		3	7	5	6	0.45454545454545453	0.3125	1.6875	0.15625
3	3	0	0	3/4	2	1	V65	E	I		V65	V		65					Mm7	0	0	9, 6, 3, 5		5	9	0	6	0.0	0.0	1.25	0.0
3	3	1/4	1/4	3/4	2	1	I	E	I		I	I							M	0	0	4, 8, 5		4	4	0	5	0.0	0.0	1.875	0.0
3	3	1/2	1/2	3/4	2	1	vii%43/V	E	I		vii%43/V	vii	%	43		V			%7	0	0	4, 8, 10, 7		10	4	1	3	0.25	0.0625	0.5625	0.1
4	4	0	0	3/4	2	1	V|HC}	E	I		V	V					HC	}	M	0	0	5, 9, 6		5	5	4	11	0.26666666666666666	0.25	2.75	0.08333333333333333
5	5	0	0	3/4	2	1	iii{	E	I		iii	iii						{	m	0	0	8, 5, 9		8	8	1	4	0.2	0.0625	0.9375	0.0625
5	5	1/4	1/4	3/4	2	1	IV6	E	I		IV6	IV		6					M	0	0	7, 4, 3		3	7	0	4	0.0	0.0	1.625	0.0
5	5	1/2	1/2	3/4	2	1	vi2	E	I		vi2	vi		2					mm7	0	0	5, 7, 4, 8		7	5	0	2	0.0	0.0	0.375	0.0
6	6	0	0	3/4	2	1	V.V65	E	V		V65	V		65					Mm7	0	0	10, 7, 4, 6		6	10	1	9	0.1	0.0625	2.1875	0.027777777777777776
6	6	3/8	3/8	3/4	2	1	V7	E	V		V7	V		7					Mm7	0	0	6, 10, 7, 4		6	6	1	1	0.5	0.0625	0.0625	0.5
6	6	1/2	1/2	3/4	2	1	I(94)	E	V		I(94)	I			94				M	0	0	5, 4, 6	7	5	5	0	1	0.0	0.0	0.25	0.0
6	6	5/8	5/8	3/4	2	1	I	E	V		I	I							M	0	0	5, 9, 6		5	5	0	3	0.0	0.0	0.375	0.0
7	7	0	0	3/4	2	1	ii64	E	V		ii64	ii		64					m	0	0	8, 7, 4		7	8	1	3	0.25	0.0625	0.3125	0.16666666666666666
7	7	1/8	1/8	3/4	2	1	IVM7	E	V		IVM7	IV	M	7					MM7	0	0	4, 8, 5, 9		4	4	0	3	0.0	0.0	0.375	0.0
7	7	1/4	1/4	3/4	2	1	V	E	V		V	V							M	0	0	6, 10, 7		6	6	1	4	0.2	0.125	1.25	0.09090909090909091
7	7	1/2	1/2	3/4	2	1	V7	E	V		V7	V		7					Mm7	0	0	6, 10, 7, 4		6	6	1	2	0.3333333333333333	0.125	0.5	0.2
8	8	0	0	3/4	2	1	I(4)}	E	V		I(4)	I			4			}	M	0	0	5, 4, 6		5	5	1	4	0.2	0.125	0.875	0.125
8	8	1/4	1/4	3/4	2	1	I|PAC	E	V		I	I					PAC		M	0	0	5, 9, 6		5	5	1	9	0.1	0.0625	3.4375	0.017857142857142856
9	9	1/4	1/4	3/4	2	1	v6	E	V		v6	v		6					m	0	0	3, 7, 6		6	3	1	4	0.2	0.125	1.875	0.0625
10	10	0	0	3/4	2	1	V/ii	E	V		V/ii	V				ii			M	0	0	8, 12, 9		8	8	0	4	0.0	0.0	1.0	0.0
10	10	1/4	1/4	3/4	2	1	#viio43/ii	E	V		#viio43/ii	#vii	o	43		ii			o7	0	0	6, 3, 12, 9		12	6	3	9	0.25	0.1875	2.3125	0.075
11	11	0	0	3/4	2	1	ii6	E	V		ii6	ii		6					m	0	0	4, 8, 7		7	4	1	4	0.2	0.0625	1.4375	0.041666666666666664
11	11	1/4	1/4	3/4	2	1	v2	E	V		v2	v		2					mm7	0	0	4, 6, 3, 7		6	4	0	2	0.0	0.0	0.625	0.0
